155,2,95,Nieobecny
156,158,33,Usprawiedliwione
157,27,78,Spóźniony
158,190,7,Spóźniony
159,170,93,Obecny
160,120,95,Obecny
161,25,93,Obecny
162,123,72,Nieobecny
163,159,80,Obecny
164,11,9,Nieobecny
165,30,64,Usprawiedliwione
166,53,83,Spóźniony
167,91,76,Usprawiedliwione
168,125,76,Nieobecny
169,165,70,Spóźniony
170,10,12,Spóźniony
171,171,59,Usprawiedliwione
172,159,61,Usprawiedliwione
173,77,54,Spóźniony
174,91,5,Nieobecny
175,167,3,Nieobecny
176,46,73,Nieobecny
177,98,97,Obecny
178,192,8,Usprawiedliwione
179,117,43,Spóźniony
180,44,39,Nieobecny
181,175,30,Obecny
182,162,70,Usprawiedliwione
183,36,99,Nieobecny
184,141,88,Usprawiedliwione
185,59,27,Spóźniony
186,139,46,Obecny
187,91,48,Spóźniony
188,125,19,Obecny
189,52,58,Obecny
190,47,83,Spóźniony
191,1,18,Usprawiedliwione
192,115,84,Spóźniony
193,174,34,Nieobecny
194,172,99,Usprawiedliwione
195,115,55,Usprawiedliwione
196,53,28,Usprawiedliwione
197,143,23,Nieobecny
198,93,17,Usprawiedliwione
199,52,21,Usprawiedliwione
200,182,23,Obecny
201,110,42,Obecny
202,118,74,Spóźniony
203,40,35,Spóźniony
204,122,86,Obecny
205,9,70,Obecny
206,197,5,Nieobecny
207,168,61,Obecny
208,153,53,Nieobecny
209,74,49,Obecny
210,22,21,Nieobecny
211,158,94,Nieobecny
212,194,14,Nieobecny
213,19,32,Usprawiedliwione
214,68,89,Spóźniony
215,176,91,Nieobecny
216,65,26,Spóźniony
217,61,14,Obecny
218,80,64,Spóźniony
219,162,31,Nieobecny
220,163,66,Obecny
221,48,48,Nieobecny
222,2,70,Nieobecny
223,45,7,Obecny
224,177,84,Spóźniony
225,170,91,Spóźniony
226,126,37,Usprawiedliwione
227,190,87,Obecny
228,7,16,Obecny
229,30,55,Usprawiedliwione
230,82,71,Usprawiedliwione
231,62,31,Spóźniony
232,164,51,Spóźniony
233,40,55,Nieobecny
234,61,54,Spóźniony
235,177,6,Obecny
236,167,38,Usprawiedliwione
237,197,62,Usprawiedliwione
238,71,74,Spóźniony
239,77,40,Usprawiedliwione
240,93,73,Usprawiedliwione
241,83,82,Obecny
242,185,48,Usprawiedliwione
243,125,52,Spóźniony
244,190,63,Usprawiedliwione
245,109,59,Usprawiedliwione
246,140,79,Usprawiedliwione
247,102,8,Usprawiedliwione
248,128,38,Usprawiedliwione
249,7,98,Spóźniony
250,141,25,Obecny
251,99,79,Usprawiedliwione
252,67,8,Nieobecny
253,168,20,Usprawiedliwione
254,35,24,Usprawiedliwione
255,11,91,Usprawiedliwione
256,121,36,Usprawiedliwione
257,134,76,Usprawiedliwione
258,42,25,Obecny
259,9,29,Usprawiedliwione
260,124,36,Usprawiedliwione
261,165,57,Nieobecny
262,50,3,Obecny
263,104,21,Obecny
264,111,39,Obecny
265,154,66,Obecny
266,16,58,Nieobecny
267,197,67,Obecny
268,20,43,Usprawiedliwione
269,24,23,Obecny
270,61,87,Obecny
271,128,46,Spóźniony
272,52,22,Obecny
273,35,42,Spóźniony
274,66,91,Spóźniony
275,139,16,Nieobecny
276,41,56,Spóźniony
277,192,94,Obecny
278,6,25,Nieobecny
279,123,24,Spóźniony
280,86,72,Spóźniony
281,149,21,Usprawiedliwione
282,136,73,Obecny
283,166,66,Spóźniony
284,188,88,Nieobecny
285,99,75,Obecny
286,189,50,Usprawiedliwione
287,172,34,Obecny
288,127,22,Usprawiedliwione
289,98,50,Usprawiedliwione
290,147,36,Spóźniony
291,40,36,Nieobecny
292,121,100,Obecny
293,17,36,Usprawiedliwione
294,194,15,Obecny
295,133,40,Obecny
296,158,14,Nieobecny
297,136,17,Spóźniony
298,75,97,Spóźniony
299,168,68,Usprawiedliwione
300,111,94,Obecny
301,2,1,Obecny
302,183,78,Spóźniony
303,92,15,Obecny
304,73,38,Usprawiedliwione
305,180,33,Spóźniony
306,35,98,Nieobecny
307,114,2,Nieobecny
308,72,25,Obecny
309,25,64,Nieobecny
310,95,81,Nieobecny
311,54,27,Spóźniony
312,92,23,Spóźniony
313,71,78,Nieobecny
314,19,27,Usprawiedliwione
315,109,36,Nieobecny
316,43,85,Nieobecny
317,190,68,Spóźniony
318,129,38,Nieobecny
319,57,49,Spóźniony
320,167,76,Spóźniony
321,70,87,Nieobecny
322,27,6,Nieobecny
323,114,13,Spóźniony
324,30,62,Spóźniony
325,43,28,Spóźniony
326,45,98,Nieobecny
327,152,12,Obecny
328,158,5,Obecny
329,16,89,Nieobecny
330,187,39,Spóźniony
331,120,21,Spóźniony
332,77,38,Obecny
333,153,84,Usprawiedliwione
334,122,93,Spóźniony
335,119,37,Nieobecny
336,144,30,Spóźniony
337,159,75,Obecny
338,84,56,Usprawiedliwione
339,148,85,Spóźniony
340,40,22,Spóźniony
341,166,84,Obecny
342,9,36,Spóźniony
343,176,80,Obecny
344,32,6,Nieobecny
345,80,9,Obecny
346,167,97,Nieobecny
347,43,36,Usprawiedliwione
348,172,97,Obecny
349,100,93,Obecny
350,64,37,Usprawiedliwione
351,98,94,Spóźniony
352,118,82,Obecny
353,141,72,Spóźniony
354,200,49,Nieobecny
355,119,19,Usprawiedliwione
356,200,19,Usprawiedliwione
357,68,32,Usprawiedliwione
358,145,10,Nieobecny
359,70,86,Nieobecny
360,162,1,Nieobecny
361,126,60,Nieobecny
362,171,99,Nieobecny
363,44,14,Usprawiedliwione
364,63,34,Usprawiedliwione
365,87,60,Usprawiedliwione
366,75,96,Obecny
367,28,83,Spóźniony
368,65,42,Nieobecny
369,140,9,Nieobecny
370,135,24,Usprawiedliwione
371,77,81,Usprawiedliwione
372,132,21,Usprawiedliwione
373,100,21,Nieobecny
374,198,11,Obecny
375,133,37,Obecny
376,16,30,Obecny
377,183,42,Spóźniony
378,55,54,Usprawiedliwione
379,171,72,Spóźniony
380,180,16,Usprawiedliwione
381,25,42,Nieobecny
382,139,1,Nieobecny
383,81,86,Spóźniony
384,42,19,Nieobecny
385,119,19,Spóźniony
386,90,63,Nieobecny
387,36,7,Nieobecny
388,137,19,Obecny
389,2,71,Usprawiedliwione
390,54,7,Obecny
391,140,33,Spóźniony
392,45,44,Usprawiedliwione
393,76,9,Spóźniony
394,195,35,Nieobecny
395,129,46,Nieobecny
396,95,68,Usprawiedliwione
397,32,65,Spóźniony
398,95,95,Spóźniony
399,80,59,Nieobecny
400,169,53,Nieobecny
401,98,65,Usprawiedliwione
402,74,13,Spóźniony
403,190,24,Spóźniony
404,183,6,Spóźniony
405,48,92,Nieobecny
406,180,73,Usprawiedliwione
407,61,54,Obecny
408,107,21,Spóźniony
409,9,2,Usprawiedliwione
410,68,9,Spóźniony
411,146,45,Usprawiedliwione
412,176,64,Nieobecny
413,131,13,Spóźniony
414,99,30,Nieobecny
415,48,51,Spóźniony
416,151,43,Usprawiedliwione
417,183,99,Spóźniony
418,151,97,Spóźniony
419,113,55,Usprawiedliwione
420,103,48,Obecny
421,6,71,Nieobecny
422,89,39,Spóźniony
423,143,93,Obecny
424,165,66,Usprawiedliwione
425,11,2,Usprawiedliwione
426,144,87,Obecny
427,136,95,Spóźniony
428,96,62,Usprawiedliwione
429,94,36,Usprawiedliwione
430,130,70,Usprawiedliwione
431,69,3,Obecny
432,115,44,Nieobecny
433,146,77,Usprawiedliwione
434,176,62,Obecny
435,179,81,Nieobecny
436,192,22,Usprawiedliwione
437,115,53,Spóźniony
438,8,82,Obecny
439,76,10,Obecny
440,2,86,Obecny
441,177,4,Obecny
442,116,6,Usprawiedliwione
443,131,20,Obecny
444,171,96,Usprawiedliwione
445,42,16,Usprawiedliwione
446,80,9,Obecny
447,20,86,Nieobecny
448,50,78,Nieobecny
449,89,49,Obecny
450,176,40,Usprawiedliwione
451,79,36,Nieobecny
452,90,2,Nieobecny
453,192,77,Usprawiedliwione
454,31,55,Usprawiedliwione
455,155,36,Usprawiedliwione
456,4,29,Usprawiedliwione
457,121,20,Spóźniony
458,41,95,Spóźniony
459,152,35,Spóźniony
460,95,75,Nieobecny
461,78,42,Obecny
462,167,11,Usprawiedliwione
463,59,56,Nieobecny
464,12,92,Obecny
465,139,97,Spóźniony
466,197,69,Nieobecny
467,195,40,Spóźniony
468,77,8,Obecny
469,91,74,Spóźniony
470,17,1,Nieobecny
471,139,35,Nieobecny
472,75,45,Usprawiedliwione
473,6,32,Usprawiedliwione
474,97,95,Obecny
475,44,50,Obecny
476,64,57,Usprawiedliwione
477,119,29,Usprawiedliwione
478,17,19,Usprawiedliwione
479,64,82,Nieobecny
480,10,66,Spóźniony
481,60,69,Obecny
482,133,70,Nieobecny
483,123,90,Usprawiedliwione
484,117,15,Nieobecny
485,189,12,Spóźniony
486,148,64,Obecny
487,88,27,Obecny
488,16,19,Spóźniony
489,123,85,Spóźniony
490,85,4,Nieobecny
491,69,28,Obecny
492,129,64,Spóźniony
493,121,80,Spóźniony
494,183,69,Usprawiedliwione
495,184,47,Spóźniony
496,24,75,Nieobecny
497,7,63,Usprawiedliwione
498,178,77,Usprawiedliwione
499,134,100,Spóźniony
500,17,81,Spóźniony
501,51,87,Nieobecny
502,171,95,Spóźniony
503,119,97,Usprawiedliwione
504,15,47,Usprawiedliwione
505,114,52,Spóźniony
506,180,45,Usprawiedliwione
507,126,51,Usprawiedliwione
508,174,55,Usprawiedliwione
509,43,63,Nieobecny
510,55,22,Obecny
511,99,3,Spóźniony
512,162,28,Usprawiedliwione
513,107,81,Spóźniony
514,198,11,Usprawiedliwione
515,9,98,Usprawiedliwione
516,170,47,Usprawiedliwione
517,30,3,Usprawiedliwione
518,87,76,Usprawiedliwione
519,32,25,Spóźniony
520,121,32,Obecny
521,142,54,Nieobecny
522,162,88,Nieobecny
523,96,91,Nieobecny
524,183,84,Nieobecny
525,17,29,Usprawiedliwione
526,25,76,Obecny
527,93,58,Usprawiedliwione
528,87,100,Obecny
529,98,16,Spóźniony
530,107,22,Obecny
531,90,38,Nieobecny
532,110,39,Spóźniony
533,131,1,Nieobecny
534,172,78,Nieobecny
535,171,12,Spóźniony
536,4,82,Usprawiedliwione
537,114,52,Obecny
538,112,35,Usprawiedliwione
539,22,68,Spóźniony
540,13,94,Spóźniony
541,129,97,Spóźniony
542,64,13,Nieobecny
543,179,25,Usprawiedliwione
544,199,54,Spóźniony
545,87,51,Obecny
546,38,23,Spóźniony
547,166,23,Obecny
548,95,59,Spóźniony
549,89,88,Spóźniony
550,40,94,Obecny
551,22,71,Nieobecny
552,2,5,Obecny
553,156,48,Nieobecny
554,111,30,Nieobecny
555,69,17,Nieobecny
556,4,4,Nieobecny
557,114,55,Usprawiedliwione
558,142,3,Nieobecny
559,44,35,Usprawiedliwione
560,189,36,Nieobecny
561,136,3,Usprawiedliwione
562,170,26,Usprawiedliwione
563,139,24,Spóźniony
564,24,83,Obecny
565,48,76,Spóźniony
566,129,58,Usprawiedliwione
567,190,6,Usprawiedliwione
568,96,6,Nieobecny
569,189,76,Obecny
570,156,51,Nieobecny
571,23,39,Nieobecny
572,167,7,Spóźniony
573,58,87,Usprawiedliwione
574,101,26,Usprawiedliwione
575,153,69,Obecny
576,171,31,Nieobecny
577,200,75,Spóźniony
578,44,11,Nieobecny
579,146,77,Usprawiedliwione
580,56,84,Nieobecny
581,86,16,Obecny
582,27,17,Nieobecny
583,169,56,Nieobecny
584,28,59,Obecny
585,12,99,Usprawiedliwione
586,71,31,Usprawiedliwione
587,143,61,Spóźniony
588,53,84,Nieobecny
589,114,54,Spóźniony
590,175,24,Usprawiedliwione
591,177,46,Usprawiedliwione
592,17,39,Obecny
593,144,68,Obecny
594,28,56,Usprawiedliwione
595,143,69,Nieobecny
596,159,88,Spóźniony
597,93,98,Spóźniony
598,100,39,Usprawiedliwione
599,155,66,Nieobecny
600,83,24,Spóźniony
601,142,72,Usprawiedliwione
602,171,21,Obecny
603,40,20,Obecny
604,154,70,Spóźniony
605,98,13,Spóźniony
606,136,58,Usprawiedliwione
607,113,81,Obecny
608,55,65,Obecny
609,14,81,Usprawiedliwione
610,131,70,Obecny
611,86,31,Usprawiedliwione
612,114,58,Usprawiedliwione
613,111,72,Nieobecny
614,130,37,Usprawiedliwione
615,176,7,Nieobecny
616,108,7,Spóźniony
617,59,95,Nieobecny
618,160,40,Usprawiedliwione
619,191,5,Usprawiedliwione
620,30,97,Spóźniony
621,100,57,Usprawiedliwione
622,174,84,Nieobecny
623,108,1,Obecny
624,147,85,Nieobecny
625,17,84,Usprawiedliwione
626,13,71,Obecny
627,200,48,Obecny
628,123,94,Nieobecny
629,74,1,Nieobecny
630,80,81,Usprawiedliwione
631,191,72,Obecny
632,154,83,Obecny
633,119,6,Usprawiedliwione
634,91,44,Nieobecny
635,144,43,Obecny
636,62,67,Nieobecny
637,184,61,Obecny
638,87,33,Nieobecny
639,53,81,Nieobecny
640,139,94,Usprawiedliwione
641,136,62,Nieobecny
642,153,17,Nieobecny
643,127,6,Usprawiedliwione
644,27,71,Usprawiedliwione
645,57,70,Obecny
646,148,82,Spóźniony
647,156,92,Obecny
648,191,56,Nieobecny
649,36,31,Spóźniony
650,137,11,Spóźniony
651,152,24,Usprawiedliwione
652,197,3,Obecny
653,37,7,Spóźniony
654,102,23,Usprawiedliwione
655,178,72,Obecny
656,48,94,Spóźniony
657,116,41,Spóźniony
658,9,45,Usprawiedliwione
659,99,72,Obecny
660,91,35,Obecny
661,61,7,Usprawiedliwione
662,88,78,Nieobecny
663,146,57,Obecny
664,149,100,Nieobecny
665,40,73,Nieobecny
666,31,85,Usprawiedliwione
667,130,82,Nieobecny
668,90,15,Obecny
669,82,71,Nieobecny
670,3,9,Usprawiedliwione
671,12,95,Spóźniony
672,38,62,Nieobecny
673,154,65,Usprawiedliwione
674,186,73,Spóźniony
675,128,88,Nieobecny
676,71,44,Usprawiedliwione
677,32,61,Nieobecny
678,154,40,Spóźniony
679,90,95,Spóźniony
680,127,8,Obecny
681,159,76,Spóźniony
682,96,76,Obecny
683,105,59,Obecny
684,13,43,Obecny
685,193,28,Spóźniony
686,83,100,Spóźniony
687,129,52,Obecny
688,5,10,Obecny
689,187,69,Usprawiedliwione
690,4,13,Nieobecny
691,157,21,Usprawiedliwione
692,113,21,Spóźniony
693,45,83,Usprawiedliwione
694,173,92,Spóźniony
695,196,88,Usprawiedliwione
696,63,31,Spóźniony
697,23,88,Obecny
698,118,24,Usprawiedliwione
699,199,3,Obecny
700,98,39,Usprawiedliwione
701,8,12,Usprawiedliwione
702,71,55,Nieobecny
703,122,14,Usprawiedliwione
704,92,38,Obecny
705,114,88,Usprawiedliwione
706,16,12,Spóźniony
707,15,8,Nieobecny
708,18,88,Nieobecny
709,127,61,Usprawiedliwione
710,83,42,Usprawiedliwione
711,75,60,Obecny
712,81,33,Nieobecny
713,133,82,Obecny
714,169,31,Nieobecny
715,166,38,Obecny
716,7,37,Usprawiedliwione
717,20,71,Obecny
718,154,38,Nieobecny
719,65,99,Usprawiedliwione
720,24,82,Spóźniony
721,94,57,Usprawiedliwione
722,179,56,Spóźniony
723,71,13,Usprawiedliwione
724,1,82,Nieobecny
725,58,98,Spóźniony
726,84,55,Obecny
727,184,40,Spóźniony
728,148,91,Obecny
729,193,85,Usprawiedliwione
730,183,46,Spóźniony
731,117,86,Usprawiedliwione
732,99,54,Nieobecny
733,148,22,Obecny
734,52,94,Usprawiedliwione
735,163,82,Obecny
736,69,14,Nieobecny
737,166,61,Spóźniony
738,75,75,Nieobecny
739,74,18,Obecny
740,102,100,Nieobecny
741,10,7,Usprawiedliwione
742,145,88,Nieobecny
743,38,74,Usprawiedliwione
744,94,37,Nieobecny
745,5,59,Usprawiedliwione
746,189,76,Usprawiedliwione
747,43,60,Usprawiedliwione
748,44,26,Spóźniony
749,120,31,Nieobecny
750,129,6,Obecny
751,167,36,Usprawiedliwione
752,165,92,Nieobecny
753,120,18,Usprawiedliwione
754,139,15,Obecny
755,7,92,Spóźniony
756,18,31,Obecny
757,148,83,Usprawiedliwione
758,191,20,Usprawiedliwione
759,5,92,Nieobecny
760,127,1,Spóźniony
761,68,36,Obecny
762,157,5,Nieobecny
763,127,44,Usprawiedliwione
764,110,1,Obecny
765,193,3,Spóźniony
766,129,45,Spóźniony
767,48,13,Spóźniony
768,40,47,Spóźniony
769,148,58,Usprawiedliwione
770,122,77,Spóźniony
771,37,22,Nieobecny
772,66,39,Nieobecny
773,15,82,Nieobecny
774,151,54,Spóźniony
775,34,34,Obecny
776,184,43,Spóźniony
777,57,39,Obecny
778,120,17,Spóźniony
779,165,66,Obecny
780,101,69,Nieobecny
781,193,69,Obecny
782,48,91,Obecny
783,198,4,Usprawiedliwione
784,3,72,Nieobecny
785,30,40,Nieobecny
786,90,55,Spóźniony
787,191,58,Nieobecny
788,11,18,Nieobecny
789,27,19,Nieobecny
790,174,59,Usprawiedliwione
791,189,72,Spóźniony
792,133,20,Obecny
793,48,45,Obecny
794,70,83,Obecny
795,152,81,Nieobecny
796,185,29,Usprawiedliwione
797,72,93,Spóźniony
798,177,2,Usprawiedliwione
799,66,44,Obecny
800,71,21,Nieobecny
801,92,77,Obecny
802,141,60,Nieobecny
803,200,5,Nieobecny
804,131,10,Obecny
805,167,4,Nieobecny
806,183,22,Spóźniony
807,197,46,Usprawiedliwione
808,183,93,Spóźniony
809,18,22,Nieobecny
810,24,16,Usprawiedliwione
811,50,15,Spóźniony
812,34,91,Obecny
813,158,40,Usprawiedliwione
814,170,96,Obecny
815,7,77,Obecny
816,171,6,Spóźniony
817,39,26,Nieobecny
818,189,52,Usprawiedliwione
819,174,92,Usprawiedliwione
820,94,37,Nieobecny
821,5,42,Spóźniony
822,92,62,Obecny
823,16,36,Obecny
824,124,49,Nieobecny
825,156,32,Nieobecny
826,57,81,Usprawiedliwione
827,31,46,Usprawiedliwione
828,156,43,Usprawiedliwione
829,62,98,Spóźniony
830,164,30,Usprawiedliwione
831,183,22,Nieobecny
832,56,14,Obecny
833,112,5,Usprawiedliwione
834,36,51,Obecny
835,178,53,Obecny
836,71,52,Spóźniony
837,82,3,Usprawiedliwione
838,21,32,Obecny
839,143,97,Spóźniony
840,169,55,Nieobecny
841,146,24,Spóźniony
842,78,2,Nieobecny
843,43,96,Usprawiedliwione
844,195,10,Usprawiedliwione
845,130,88,Nieobecny
846,26,21,Usprawiedliwione
847,102,40,Usprawiedliwione
848,55,85,Nieobecny
849,70,6,Usprawiedliwione
850,43,2,Nieobecny
851,78,7,Obecny
852,134,86,Obecny
853,149,53,Spóźniony
854,1,10,Usprawiedliwione
855,48,53,Usprawiedliwione
856,58,24,Obecny
857,89,43,Nieobecny
858,188,82,Nieobecny
859,159,63,Obecny
860,4,11,Nieobecny
861,154,46,Spóźniony
862,91,90,Usprawiedliwione
863,109,13,Spóźniony
864,87,53,Nieobecny
865,51,62,Nieobecny
866,4,41,Obecny
867,158,62,Obecny
868,122,51,Usprawiedliwione
869,30,61,Usprawiedliwione
870,164,1,Usprawiedliwione
871,167,25,Obecny
872,159,17,Usprawiedliwione
873,89,57,Spóźniony
874,8,59,Obecny
875,24,5,Nieobecny
876,108,7,Nieobecny
877,38,39,Nieobecny
878,75,32,Usprawiedliwione
879,3,23,Nieobecny
880,113,85,Obecny
881,93,61,Nieobecny
882,66,81,Spóźniony
883,107,99,Usprawiedliwione
884,64,76,Nieobecny
885,184,56,Usprawiedliwione
886,103,11,Spóźniony
887,38,42,Obecny
888,186,59,Spóźniony
889,164,24,Nieobecny
890,15,84,Obecny
891,33,49,Spóźniony
892,133,39,Spóźniony
893,117,34,Obecny
894,25,78,Obecny
895,96,75,Nieobecny
896,101,20,Nieobecny
897,5,4,Usprawiedliwione
898,138,18,Spóźniony
899,171,22,Spóźniony
900,35,83,Nieobecny
901,122,92,Nieobecny
902,86,52,Nieobecny
903,192,63,Usprawiedliwione
904,3,81,Nieobecny
905,132,58,Usprawiedliwione
906,117,3,Nieobecny
907,94,13,Spóźniony
908,184,25,Nieobecny
909,186,92,Usprawiedliwione
910,11,84,Usprawiedliwione
911,167,97,Nieobecny
912,118,74,Nieobecny
913,45,6,Spóźniony
914,109,30,Spóźniony
915,40,14,Spóźniony
916,198,29,Obecny
917,57,5,Spóźniony
918,17,9,Spóźniony
919,15,77,Usprawiedliwione
920,58,73,Nieobecny
921,100,71,Obecny
922,185,55,Spóźniony
923,151,18,Obecny
924,51,76,Obecny
925,5,69,Usprawiedliwione
926,199,10,Nieobecny
927,25,18,Spóźniony
928,196,90,Spóźniony
929,118,41,Obecny
930,100,48,Nieobecny
931,158,55,Nieobecny
932,193,98,Nieobecny
933,197,39,Nieobecny
934,44,48,Usprawiedliwione
935,108,17,Usprawiedliwione
936,112,4,Usprawiedliwione
937,37,75,Usprawiedliwione
938,162,42,Spóźniony
939,85,89,Obecny
940,170,53,Spóźniony
941,1,45,Obecny
942,7,47,Nieobecny
943,57,3,Nieobecny
944,186,23,Spóźniony
945,109,45,Nieobecny
946,64,66,Nieobecny
947,20,37,Usprawiedliwione
948,54,55,Spóźniony
949,56,93,Spóźniony
950,58,17,Nieobecny
951,184,10,Usprawiedliwione
952,66,47,Spóźniony
953,175,33,Usprawiedliwione
954,192,77,Obecny
955,81,59,Nieobecny
956,96,60,Usprawiedliwione
957,57,69,Spóźniony
958,197,79,Usprawiedliwione
959,127,72,Spóźniony
960,87,76,Obecny
961,63,58,Nieobecny
962,40,98,Obecny
963,187,78,Nieobecny
964,154,91,Usprawiedliwione
965,114,84,Usprawiedliwione
966,166,97,Usprawiedliwione
967,175,6,Spóźniony
968,46,22,Spóźniony
969,169,32,Spóźniony
970,102,23,Usprawiedliwione
971,10,40,Spóźniony
972,198,11,Usprawiedliwione
973,23,100,Nieobecny
974,176,33,Obecny
975,138,83,Usprawiedliwione
976,30,88,Nieobecny
977,92,86,Usprawiedliwione
978,32,14,Nieobecny
979,77,75,Obecny
980,76,13,Obecny
981,199,46,Usprawiedliwione
982,33,20,Obecny
983,148,71,Usprawiedliwione
984,105,57,Spóźniony
985,129,65,Obecny
986,121,76,Nieobecny
987,163,60,Usprawiedliwione
988,92,90,Nieobecny
989,78,30,Obecny
990,160,19,Spóźniony
991,74,97,Nieobecny
992,190,33,Usprawiedliwione
993,135,35,Spóźniony
994,16,66,Obecny
995,160,22,Obecny
996,116,54,Obecny
997,176,18,Nieobecny
998,22,68,Usprawiedliwione
999,183,92,Obecny
1000,101,79,Nieobecny
1001,174,43,Usprawiedliwione
1002,20,83,Usprawiedliwione
1003,27,25,Obecny
1004,191,51,Nieobecny
1005,59,57,Spóźniony
1006,171,20,Obecny
1007,58,49,Nieobecny
1008,151,80,Nieobecny
1009,68,75,Nieobecny
1010,165,55,Usprawiedliwione
1011,75,17,Nieobecny
1012,53,66,Obecny
1013,130,71,Spóźniony
1014,40,23,Obecny
1015,62,2,Nieobecny
1016,100,56,Nieobecny
1017,88,81,Spóźniony
1018,160,33,Nieobecny
1019,128,96,Usprawiedliwione
1020,92,65,Nieobecny
1021,43,10,Nieobecny
1022,74,75,Usprawiedliwione
1023,54,45,Nieobecny
1024,143,84,Nieobecny
1025,84,38,Usprawiedliwione
1026,128,29,Nieobecny
1027,55,79,Obecny
1028,59,45,Usprawiedliwione
1029,103,47,Usprawiedliwione
1030,136,23,Spóźniony
1031,126,19,Obecny
1032,35,35,Obecny
1033,113,41,Nieobecny
1034,53,72,Spóźniony
1035,104,31,Nieobecny
1036,182,85,Obecny
1037,89,62,Obecny
1038,159,63,Obecny
1039,172,9,Usprawiedliwione
1040,186,97,Obecny
1041,47,79,Usprawiedliwione
1042,37,43,Obecny
1043,35,65,Obecny
1044,35,44,Spóźniony
