133,2,48,2024-03-17,5,4,,Słaba organizacja,tak,Rem ipsa dolorem aliquid assumenda mollitia esse. Tenetur quos ut ipsum totam tempora animi. Temporibus impedit dolore doloremque. Amet officiis ab magni incidunt dolore nulla.
134,26,172,,,,,,,
135,105,17,2024-09-14,1,3,Dobrze przekazana wiedza,,tak,Laudantium sed atque dolor. Hic quo corrupti accusantium laborum.
136,56,75,2023-09-07,2,1,,Niejasne wyjaśnienia,tak,Debitis maiores animi ipsa perferendis. Impedit illo animi placeat odio perferendis. Voluptatum nihil mollitia corporis pariatur provident esse.
137,127,25,2023-04-30,2,5,Bardzo pomocny,Zbyt ogólny,nie,Modi animi optio illum quos eaque. Nam veritatis aperiam fugit. Perspiciatis excepturi nobis illo nam provident temporibus culpa. Illum reprehenderit accusamus culpa sunt.
138,16,198,,,,,,,
139,29,132,,,,,,,
140,174,189,,,,,,,
141,122,152,2024-04-12,2,1,Profesjonalny prowadzący,Słaba organizacja,tak,"In aspernatur earum similique quod voluptate. Quo tempora sapiente accusamus.
Quae eius ipsa vel alias tempora. Dolor id dolorum nisi omnis vero optio."
142,1,60,2024-11-07,5,1,Profesjonalny prowadzący,,tak,Impedit nulla ipsum at reiciendis illum. Error voluptatum incidunt recusandae recusandae excepturi. Exercitationem dolores necessitatibus beatae nulla voluptatibus.
143,29,169,,,,,,,
144,179,143,2023-02-12,5,4,,Zbyt ogólny,tak,Omnis fugit odio perferendis exercitationem vero rerum sed. Ab beatae vel placeat nisi molestias voluptatibus. Recusandae ab ut odio distinctio aut.
145,99,90,2023-07-04,5,1,Świetnie zorganizowany,Zbyt długi,nie,"Aliquam at voluptate sit maxime velit dolor. Sed placeat ratione laboriosam eos.
Labore error quae. Harum dignissimos pariatur necessitatibus.
Assumenda quibusdam molestias."
146,16,120,2023-01-02,4,1,Wartościowy materiał,Zbyt ogólny,nie wiem,Quia porro similique. Doloribus dicta tenetur animi ullam.
147,189,35,2023-01-06,5,3,Profesjonalny prowadzący,Brak interakcji,nie wiem,Autem recusandae minima ex quo accusantium quod. Laudantium aliquid assumenda maxime sapiente. Vitae fugiat doloribus veniam vitae saepe.
148,178,164,,,,,,,
149,198,16,,,,,,,
150,62,102,2023-01-28,2,1,Praktyczne przykłady,Brak interakcji,nie,Ipsam quas dolorem tempora. Optio ducimus quae. Tenetur consequuntur quae quia corrupti quidem magnam praesentium. Veniam temporibus expedita est cum.
151,194,169,,,,,,,
152,180,172,,,,,,,
153,32,160,2023-08-17,1,1,Profesjonalny prowadzący,Słaba organizacja,nie,Assumenda sed doloremque. Repellendus et aliquid dolorem autem. Iste doloremque cum voluptate saepe quas blanditiis.
154,48,80,,,,,,,
155,25,70,2024-04-10,2,5,Świetnie zorganizowany,,tak,"Eum ipsam possimus consequatur maiores. Magnam et autem.
Unde deleniti reiciendis numquam ipsum aut asperiores. Nisi iure recusandae beatae necessitatibus reprehenderit et laudantium."
156,82,194,,,,,,,
157,9,121,,,,,,,
158,66,90,2023-07-05,4,4,Praktyczne przykłady,Mało praktycznych przykładów,nie,"In mollitia consequuntur libero error. Molestias culpa placeat a quaerat.
Voluptatem perspiciatis pariatur accusantium vel itaque recusandae sed. Tenetur aut reiciendis unde."
159,81,186,,,,,,,
160,78,54,,,,,,,
161,100,48,,,,,,,
162,144,164,2024-09-04,3,3,Wartościowy materiał,,tak,"Non voluptate delectus consequuntur. Ullam ipsam necessitatibus.
Deleniti sed et enim doloribus incidunt labore. Unde quas nam exercitationem quas. Architecto rem reiciendis laboriosam."
163,76,142,,,,,,,
164,99,116,,,,,,,
165,99,168,,,,,,,
166,195,163,2023-09-01,3,2,Praktyczne przykłady,Zbyt ogólny,tak,"Saepe magnam ipsa dolor nobis ea distinctio. Deserunt ad repellendus porro possimus dignissimos.
Illo id in a ut nemo veniam. Ipsa occaecati dolores nesciunt accusamus vel."
167,200,141,2023-09-26,3,5,Profesjonalny prowadzący,Niejasne wyjaśnienia,nie,"Delectus corrupti ut sit. Excepturi possimus eos aliquid ipsum illum. Quam autem enim possimus eos excepturi corporis.
Recusandae sequi rerum ipsum dicta similique. Praesentium ad laborum id."
168,8,176,2024-08-09,4,5,Profesjonalny prowadzący,Zbyt ogólny,nie wiem,Praesentium dicta autem quas eveniet expedita facilis. Consequatur excepturi necessitatibus accusantium aliquid cumque ipsum. Odio perspiciatis sapiente delectus esse reprehenderit quasi.
169,157,154,,,,,,,
170,17,46,2024-10-16,3,1,Praktyczne przykłady,Brak interakcji,tak,"Sunt adipisci vero ab distinctio dolor vel. Tenetur laborum tenetur illo.
Aspernatur et facere reprehenderit nesciunt repellendus."
171,122,173,2023-07-30,4,3,Dobrze przekazana wiedza,Niejasne wyjaśnienia,tak,Tempora numquam cum laborum quas alias quis. Optio possimus ipsa cum amet suscipit amet sunt.
172,28,54,2023-11-11,2,2,Praktyczne przykłady,Zbyt ogólny,nie wiem,Voluptates neque nesciunt voluptates natus doloremque libero necessitatibus. Quis quae ratione provident cum distinctio. Ipsam dignissimos reprehenderit possimus ratione.
173,130,101,2023-03-30,1,3,Świetnie zorganizowany,Nieprzydatny materiał,tak,Labore perspiciatis ab saepe ducimus dolore in. Perferendis molestias officiis quos tempore assumenda. Beatae natus quis praesentium odio explicabo.
174,47,113,2023-10-21,5,2,Inspirujący,Nieprzydatny materiał,nie,Vero voluptatibus eveniet voluptates eum accusamus. Excepturi necessitatibus cupiditate maiores. Nostrum quisquam expedita quasi. Sequi unde corporis placeat enim alias dolorem.
175,129,55,2024-08-30,4,3,Wartościowy materiał,Niejasne wyjaśnienia,tak,Eaque distinctio ad ipsum ratione ratione ea. Soluta vero occaecati necessitatibus. Debitis officia quaerat vero rerum rerum non. Illo mollitia mollitia.
176,13,81,,,,,,,
177,106,153,2024-10-28,5,3,Świetnie zorganizowany,,nie,"Libero provident corrupti eveniet earum voluptates impedit. Autem maxime quaerat molestiae sit nisi veniam nemo.
Ducimus nihil doloremque dolor nam. Nisi sed consectetur aut maiores quasi voluptates."
178,148,170,,,,,,,
179,176,35,2024-05-20,2,4,Bardzo pomocny,Brak interakcji,nie wiem,Vel deserunt minus et. Id explicabo cum harum. Repellendus voluptatibus dolorem consectetur. Reprehenderit consequuntur veniam provident hic.
180,94,38,,,,,,,
181,27,130,,,,,,,
182,16,77,,,,,,,
183,55,59,2024-05-04,2,1,Wartościowy materiał,Zbyt ogólny,nie,Nisi omnis inventore voluptas. Deleniti id voluptates quisquam.
184,177,45,,,,,,,
185,35,34,2024-02-03,5,5,Bardzo pomocny,,nie,"Cupiditate eveniet quas molestias dignissimos.
Libero ipsum libero cupiditate veniam. Accusamus optio eius vel."
186,165,121,2023-12-27,2,3,Praktyczne przykłady,Słaba organizacja,tak,"Repudiandae inventore magnam debitis necessitatibus.
Quaerat temporibus harum aperiam necessitatibus enim neque. Ducimus occaecati vero totam. Hic dolorem facere adipisci voluptates."
187,16,29,,,,,,,
188,139,22,,,,,,,
189,124,23,2024-05-23,5,5,Dobrze przekazana wiedza,Zbyt ogólny,tak,Quod esse fuga dolores dolore iure laboriosam. Assumenda omnis explicabo deserunt unde nostrum nemo. Doloremque voluptatem nulla tempore excepturi qui.
190,100,150,,,,,,,
191,174,50,,,,,,,
192,18,71,,,,,,,
193,150,10,2023-09-10,3,1,Praktyczne przykłady,Słaba organizacja,nie wiem,"Doloremque facilis laboriosam. Quisquam ducimus reprehenderit in distinctio inventore.
Rem iusto libero. Harum id occaecati."
194,103,153,,,,,,,
195,189,148,2024-09-17,5,2,Profesjonalny prowadzący,Zbyt długi,nie wiem,Quos provident exercitationem incidunt eum vel quod. Enim laborum pariatur veritatis.
196,103,115,2023-11-13,2,4,Dobrze przekazana wiedza,Nieprzydatny materiał,tak,"Occaecati iusto ratione eum. Facere dignissimos dicta hic exercitationem aliquam.
Consequuntur molestias quo nulla culpa. Vel aliquid debitis explicabo. Illo quod quaerat dolores possimus."
197,11,83,2023-01-02,1,3,Dobrze przekazana wiedza,Słaba organizacja,nie wiem,"Saepe mollitia magnam maxime eius quam ipsum. Iure reiciendis provident alias porro. Deserunt fuga in dignissimos recusandae temporibus repellat praesentium.
Tempore et pariatur cumque."
198,22,100,,,,,,,
199,70,175,,,,,,,
200,188,48,,,,,,,
201,97,149,,,,,,,
202,140,17,,,,,,,
203,99,21,2023-10-13,1,5,,,nie wiem,"Ea blanditiis architecto itaque nihil. Officiis id recusandae tempore explicabo ex iure. Eius nobis blanditiis quia quod.
Temporibus quisquam eveniet in. Ducimus ullam voluptas porro."
204,74,53,2023-04-26,5,2,Praktyczne przykłady,Słaba organizacja,nie,"Laudantium suscipit eos. Aperiam quo iste aspernatur soluta.
Consectetur id a tempora. Officiis reprehenderit deleniti fugiat fugit architecto."
205,39,34,,,,,,,
206,63,81,2023-07-26,1,3,Bardzo pomocny,Zbyt długi,nie,Blanditiis ipsum asperiores. Quis quasi dolorem fugit temporibus. Corporis earum et fugit porro.
207,36,195,,,,,,,
208,28,200,,,,,,,
209,155,42,,,,,,,
210,160,110,,,,,,,
211,100,90,,,,,,,
212,163,129,,,,,,,
213,7,1,2024-01-21,5,2,Dobrze przekazana wiedza,Mało praktycznych przykładów,nie,Dicta ad sint perspiciatis odio eaque. Laboriosam dolor dolores. Expedita odio ducimus dolore aut occaecati. Corrupti debitis culpa rem.
214,41,96,2024-01-15,2,4,,Niejasne wyjaśnienia,tak,Cupiditate ab officiis beatae quod accusantium. Debitis atque sunt nisi mollitia amet beatae repudiandae. Repudiandae molestiae dolorem rem cupiditate.
215,118,38,,,,,,,
216,139,81,2023-10-13,1,2,Inspirujący,Brak interakcji,nie,"Inventore delectus commodi. Ipsum vel officiis quia similique sint nesciunt.
Aliquam provident veniam at asperiores. Id beatae vel rerum neque omnis officiis."
217,171,99,,,,,,,
218,18,101,,,,,,,
219,31,78,2024-01-15,1,3,Praktyczne przykłady,,nie wiem,"Ad assumenda pariatur libero. Cum recusandae laborum beatae et sint nemo. Optio in at unde aliquid illum.
Commodi blanditiis odit facere inventore laudantium. Officia laborum et vero."
220,176,115,2023-06-11,3,3,Świetnie zorganizowany,Mało praktycznych przykładów,nie,Ducimus reprehenderit ratione distinctio. Nisi ipsa accusamus labore. Nesciunt tempore voluptatibus consectetur explicabo earum consequatur.
221,34,97,2024-08-06,2,3,Praktyczne przykłady,,tak,"Eius velit maxime. Nulla dolor esse eos.
Corrupti repudiandae amet nisi. Odio minus et quas ut nesciunt. Voluptatibus nemo ducimus assumenda."
222,64,17,,,,,,,
223,157,23,2023-09-05,4,2,Wartościowy materiał,Mało praktycznych przykładów,tak,Ut quae quia ad ex ipsum saepe. Repudiandae dignissimos laborum vel.
224,70,2,,,,,,,
225,160,18,2024-04-19,5,2,Inspirujący,Zbyt ogólny,nie,Beatae facilis molestiae veniam quod ipsam. Repellendus impedit mollitia eaque tempora debitis. Alias at modi possimus numquam eius soluta.
226,130,86,2024-11-07,5,3,Inspirujący,Brak interakcji,tak,Placeat natus consectetur dolorum ipsum tempora. Molestiae magnam eveniet eius adipisci maiores. Natus eum ea cumque tempora.
227,43,32,,,,,,,
228,47,177,,,,,,,
229,97,56,2024-12-02,3,5,Dobrze przekazana wiedza,Zbyt ogólny,nie,Molestias amet distinctio cumque consectetur voluptatibus modi.
230,192,156,,,,,,,
231,52,199,,,,,,,
232,146,123,,,,,,,
233,76,170,,,,,,,
234,167,73,,,,,,,
235,189,36,2023-11-03,3,4,Profesjonalny prowadzący,Zbyt długi,nie,"Est nihil recusandae quo adipisci nobis illum. Minus ea saepe voluptatibus aspernatur natus. Nemo optio at.
Neque quia velit dolorem nostrum aperiam sed. Quos recusandae debitis possimus minus."
236,111,11,,,,,,,
237,158,8,,,,,,,
238,3,147,2023-11-14,2,1,,Brak interakcji,nie,Molestiae repudiandae praesentium quidem voluptates possimus omnis. Tenetur possimus aperiam possimus accusamus doloribus. Animi distinctio libero quaerat.
239,71,173,2023-07-27,4,5,Wartościowy materiał,Słaba organizacja,tak,Soluta suscipit corporis sunt rerum eos aut. Id esse voluptas aliquid.
