220,17,1
221,18,17
222,2,18
223,5,9
224,14,5
225,8,14
226,4,2
227,1,13
228,14,15
229,12,19
230,15,29
231,5,2
232,18,9
233,13,15
234,9,17
235,18,19
236,7,8
237,19,8
238,6,3
239,7,3
240,15,14
241,14,21
242,16,20
243,1,12
244,9,3
245,12,5
246,4,11
247,18,3
248,16,20
249,5,16
250,14,30
251,12,25
252,3,10
253,5,6
254,8,16
255,11,13
256,20,5
257,17,5
258,13,14
259,8,18
260,18,10
261,17,6
262,17,2
263,12,19
264,12,18
265,19,15
266,2,4
267,11,4
268,14,1
269,12,4
270,2,22
271,6,8
272,15,28
273,14,23
274,9,2
275,18,9
276,17,10
277,13,26
278,9,18
279,3,6
280,8,25
281,2,20
282,6,18
283,7,9
284,16,7
285,11,17
286,2,6
287,7,17
288,18,18
289,2,8
290,7,20
291,19,19
292,10,20
293,11,9
294,11,10
295,6,1
296,19,28
297,15,24
298,13,23
299,12,13
300,3,9
301,16,8
302,18,21
303,8,20
304,19,24
305,7,12
306,14,13
307,1,10
308,16,19
309,5,19
310,10,21
311,16,4
312,11,17
313,5,18
314,5,9
315,15,16
316,10,12
317,19,29
318,1,14
319,5,12
320,9,24
321,4,8
322,19,19
323,17,15
324,17,14
325,1,26
326,15,4
327,17,21
328,10,8
329,13,12
330,15,1
331,7,5
332,11,21
333,19,20
334,20,2
335,20,3
336,15,21
337,12,24
338,7,7
339,2,21
340,18,21
341,20,7
342,4,5
343,13,26
344,17,17
345,13,2
346,15,28
347,17,15
348,20,13
349,12,10
350,4,19
351,17,30
352,8,26
353,6,1
354,19,23
355,16,9
356,4,30
357,5,2
358,8,10
359,17,16
360,6,20
361,17,8
362,18,25
363,5,4
364,5,1
365,9,28
366,1,21
367,19,15
368,7,24
369,16,23
370,18,6
371,17,29
372,10,23
373,1,23
374,20,14
375,1,3
376,14,18
377,1,10
378,17,30
379,3,21
380,5,25
381,20,7
382,17,16
383,6,9
384,19,16
385,5,4
386,1,10
387,12,11
388,16,10
389,9,6
390,5,26
391,18,12
392,14,21
393,9,13
394,16,22
395,1,4
396,13,14
397,2,21
398,11,6
399,2,23
400,1,21
401,3,30
402,15,15
403,7,18
404,5,17
405,16,29
406,12,5
407,13,16
408,16,23
409,1,2
410,7,4
411,11,15
412,15,5
413,20,13
414,7,21
415,20,20
416,8,24
417,8,25
418,7,3
419,12,3
420,2,23
421,19,17
422,8,1
423,16,17
424,12,28
425,14,19
426,4,13
427,5,7
428,18,24
429,5,18
430,13,27
431,6,18
432,12,24
433,9,8
434,20,14
435,20,14
436,3,29
437,13,15
438,19,7
439,1,11
440,17,20
441,17,6
442,9,25
443,6,18
444,4,10
445,17,23
446,12,23
447,5,30
448,20,14
449,4,24
450,1,23
451,12,2
452,5,3
453,7,10
454,6,29
455,20,19
456,15,28
457,16,22
458,9,20
459,12,22
460,19,17
461,18,7
462,8,18
463,11,13
464,11,7
465,19,25
466,15,27
467,18,16
468,3,30
469,6,19
470,3,29
471,2,23
472,3,24
473,14,6
474,19,1
475,15,1
476,7,3
477,1,3
478,15,20
479,20,1
480,8,12
481,15,4
482,2,18
483,11,26
484,13,5
485,7,18
486,16,2
487,5,16
488,12,6
489,20,3
490,18,7
491,7,18
492,17,1
493,3,27
494,19,5
495,12,10
496,15,14
497,20,20
498,4,16
499,8,5
500,9,18
501,9,23
502,12,6
503,17,12
504,15,11
505,18,13
506,6,13
507,3,25
508,6,5
509,1,10
510,18,22
511,13,20
512,11,7
513,3,3
514,7,1
515,17,4
516,16,27
517,18,7
518,7,3
519,6,21
520,19,3
521,16,17
522,7,3
523,13,10
524,5,12
525,11,15
526,2,1
527,14,16
528,10,6
529,1,9
530,15,14
531,1,23
532,13,9
533,20,28
534,9,16
535,5,9
536,5,19
537,2,3
538,9,10
539,18,29
540,3,25
541,6,10
542,10,23
543,12,28
544,13,22
545,8,29
546,10,6
547,11,28
548,2,26
549,9,9
550,18,14
551,19,11
552,2,4
553,11,16
554,4,8
555,20,6
556,5,27
557,7,4
558,10,26
559,9,10
560,2,19
561,3,24
562,20,28
563,19,17
564,7,13
565,1,10
566,7,25
567,10,5
568,15,14
569,12,27
570,1,25
571,12,10
572,5,11
573,8,27
574,2,16
575,3,8
576,17,7
577,11,16
578,3,19
579,14,2
580,2,2
581,13,15
582,2,25
583,8,2
584,20,12
585,3,18
586,19,13
587,19,2
588,11,17
589,12,1
590,1,6
591,16,5
592,14,2
593,12,11
594,8,12
595,1,4
596,16,26
597,2,8
598,19,27
599,9,22
600,9,7
